Partido;Localidad;link Indec;Velocidad (Mbps);Provincia;Accesos
CHUBUT;Biedma;Puerto Madryn;26007020;0,5;1 
CHUBUT;Biedma;Puerto Madryn;26007020;0,75;136 
CHUBUT;Biedma;Puerto Madryn;26007020;1;24 
CHUBUT;Biedma;Puerto Madryn;26007020;2;5 
CHUBUT;Biedma;Puerto Madryn;26007020;3;2.135 
CHUBUT;Biedma;Puerto Madryn;26007020;3,5;1.433 
CHUBUT;Biedma;Puerto Madryn;26007020;4;1 
CHUBUT;Biedma;Puerto Madryn;26007020;5;5 
CHUBUT;Biedma;Puerto Madryn;26007020;6;585 
CHUBUT;Biedma;Puerto Madryn;26007020;7;41 
CHUBUT;Biedma;Puerto Madryn;26007020;8;1.270 
CHUBUT;Biedma;Puerto Madryn;26007020;10;5.214 
CHUBUT;Biedma;Puerto Madryn;26007020;12;74 
CHUBUT;Biedma;Puerto Madryn;26007020;14;18 
CHUBUT;Biedma;Puerto Madryn;26007020;15;1.904 
CHUBUT;Biedma;Puerto Madryn;26007020;20;31 
CHUBUT;Biedma;Puerto Madryn;26007020;24;3.003 
CHUBUT;Biedma;Puerto Madryn;26007020;25;2.800 
CHUBUT;Biedma;Puerto Madryn;26007020;30;1.742 
CHUBUT;Biedma;Puerto Madryn;26007020;50;11.967 
CHUBUT;Biedma;Puerto Madryn;26007020;100;510 
CHUBUT;Biedma;Puerto Madryn;26007020;200;1 
CHUBUT;Biedma;Puerto Madryn;26007020;300;36 
CHUBUT;Biedma;Puerto Madryn;26007020;999;2 
CHUBUT;Biedma;Puerto Pirámide;26007030;0,5;1 
CHUBUT;Biedma;Puerto Pirámide;26007030;6;2 
CHUBUT;Biedma;Puerto Pirámide;26007030;10;104 
CHUBUT;Biedma;Quinta El Mirador;26007040;3;14 
CHUBUT;Biedma;Quinta El Mirador;26007040;6;7 
CHUBUT;Biedma;Quinta El Mirador;26007040;10;1 
CHUBUT;Biedma;Reserva Area Protegida El Doradillo;26007050;3;115 
CHUBUT;Biedma;Reserva Area Protegida El Doradillo;26007050;6;11 
CHUBUT;Biedma;Reserva Area Protegida El Doradillo;26007050;10;1 
CHUBUT;Cushamen;Cholila;26014020;0,5;1 
CHUBUT;Cushamen;El Hoyo;26014040;1;1 
CHUBUT;Cushamen;El Hoyo;26014040;2;18 
CHUBUT;Cushamen;El Hoyo;26014040;3;680 
CHUBUT;Cushamen;El Hoyo;26014040;4;11 
CHUBUT;Cushamen;El Hoyo;26014040;6;643 
CHUBUT;Cushamen;El Hoyo;26014040;12;82 
CHUBUT;Cushamen;El Hoyo;26014040;20;41 
CHUBUT;Cushamen;El Hoyo;26014040;40;20 
CHUBUT;Cushamen;El Hoyo;26014040;60;1 
CHUBUT;Cushamen;Epuyén;26014060;10;1.184 
CHUBUT;Cushamen;Gualjaina;26014070;0,5;2 
CHUBUT;Cushamen;Lago Puelo;26014090;0;95 
CHUBUT;Cushamen;Lago Puelo;26014090;0,75;4 
CHUBUT;Cushamen;Lago Puelo;26014090;1;91 
CHUBUT;Cushamen;Lago Puelo;26014090;2;26 
CHUBUT;Cushamen;Lago Puelo;26014090;3;346 
CHUBUT;Cushamen;Lago Puelo;26014090;3,5;137 
CHUBUT;Cushamen;Lago Puelo;26014090;4;3 
CHUBUT;Cushamen;Lago Puelo;26014090;6;236 
CHUBUT;Cushamen;Lago Puelo;26014090;8;38 
CHUBUT;Cushamen;Lago Puelo;26014090;12;33 
CHUBUT;Cushamen;Lago Puelo;26014090;15;147 
CHUBUT;Cushamen;Lago Puelo;26014090;20;15 
CHUBUT;Cushamen;Lago Puelo;26014090;40;8 
CHUBUT;Cushamen;Lago Puelo;26014090;60;1 
CHUBUT;Cushamen;Leleque;26014100;0,5;1 
CHUBUT;Cushamen;Leleque;26014100;1;1 
CHUBUT;Escalante;Acceso Norte;26021020;0,256;9 
CHUBUT;Escalante;Acceso Norte;26021020;0,512;2 
CHUBUT;Escalante;Acceso Norte;26021020;1;46 
CHUBUT;Escalante;Acceso Norte;26021020;2;7 
CHUBUT;Escalante;Acceso Norte;26021020;3;4 
CHUBUT;Escalante;Acceso Norte;26021020;4;4 
CHUBUT;Escalante;Acceso Norte;26021020;5;2 
CHUBUT;Escalante;Acceso Norte;26021020;6;4 
CHUBUT;Escalante;Acceso Norte;26021020;8;1 
CHUBUT;Escalante;Acceso Norte;26021020;10;3 
CHUBUT;Escalante;Acceso Norte;26021020;12;3 
CHUBUT;Escalante;Acceso Norte;26021020;13;2 
CHUBUT;Escalante;Acceso Norte;26021020;18;1 
CHUBUT;Escalante;Acceso Norte;26021020;20;2 
CHUBUT;Escalante;Acceso Norte;26021020;41;1 
CHUBUT;Escalante;Acceso Norte;26021020;102;5 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;0;561 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;0,5;10 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;0,512;32 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;0,75;468 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;1;70 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;2;882 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;3;947 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;3,5;4.893 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;4;3.057 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;5;12 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;6;11.615 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;7;17 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;8;5.661 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;9;16 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;10;476 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;12;3.614 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;14;18 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;15;6.219 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;20;450 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;24;4.525 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;25;930 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;30;2.405 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;50;8.181 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;100;772 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;300;184 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;500;5 
CHUBUT;Escalante;Comodoro Rivadavia;26021030;600;43 
CHUBUT;Escalante;Diadema Argentina;26021040;2;30 
CHUBUT;Escalante;Diadema Argentina;26021040;3;10 
CHUBUT;Escalante;Diadema Argentina;26021040;6;132 
CHUBUT;Escalante;Diadema Argentina;26021040;15;9 
CHUBUT;Escalante;Diadema Argentina;26021040;30;147 
CHUBUT;Escalante;Rada Tilly;26021050;0;1 
CHUBUT;Escalante;Rada Tilly;26021050;0,75;18 
CHUBUT;Escalante;Rada Tilly;26021050;1;11 
CHUBUT;Escalante;Rada Tilly;26021050;2;8 
CHUBUT;Escalante;Rada Tilly;26021050;3;32 
CHUBUT;Escalante;Rada Tilly;26021050;3,5;198 
CHUBUT;Escalante;Rada Tilly;26021050;6;176 
CHUBUT;Escalante;Rada Tilly;26021050;7;18 
CHUBUT;Escalante;Rada Tilly;26021050;8;459 
CHUBUT;Escalante;Rada Tilly;26021050;10;1.111 
CHUBUT;Escalante;Rada Tilly;26021050;14;20 
CHUBUT;Escalante;Rada Tilly;26021050;15;544 
CHUBUT;Escalante;Rada Tilly;26021050;25;121 
CHUBUT;Escalante;Rada Tilly;26021050;30;57 
CHUBUT;Florentino Ameghino;Camarones;26028010;0,5;1 
CHUBUT;Florentino Ameghino;Camarones;26028010;1;11 
CHUBUT;Florentino Ameghino;Camarones;26028010;3;192 
CHUBUT;Florentino Ameghino;Camarones;26028010;5;5 
CHUBUT;Florentino Ameghino;Garayalde;26028020;0;1 
CHUBUT;Florentino Ameghino;Garayalde;26028020;3;1 
CHUBUT;Florentino Ameghino;Garayalde;26028020;5;1 
CHUBUT;Futaleufú;Aldea Escolar;26035010;1;1 
CHUBUT;Futaleufú;Aldea Escolar;26035010;4;1 
CHUBUT;Futaleufú;Corcovado;26035020;0,5;2 
CHUBUT;Futaleufú;Esquel;26035030;0;1 
CHUBUT;Futaleufú;Esquel;26035030;0,256;4 
CHUBUT;Futaleufú;Esquel;26035030;0,5;2 
CHUBUT;Futaleufú;Esquel;26035030;0,75;42 
CHUBUT;Futaleufú;Esquel;26035030;1;1 
CHUBUT;Futaleufú;Esquel;26035030;2;45 
CHUBUT;Futaleufú;Esquel;26035030;3;21 
CHUBUT;Futaleufú;Esquel;26035030;3,5;1.186 
CHUBUT;Futaleufú;Esquel;26035030;4;2.510 
CHUBUT;Futaleufú;Esquel;26035030;6;128 
CHUBUT;Futaleufú;Esquel;26035030;8;2.314 
CHUBUT;Futaleufú;Esquel;26035030;10;162 
CHUBUT;Futaleufú;Esquel;26035030;15;1.162 
CHUBUT;Futaleufú;Esquel;26035030;16;103 
CHUBUT;Futaleufú;Esquel;26035030;25;1.689 
CHUBUT;Futaleufú;Esquel;26035030;30;6 
CHUBUT;Futaleufú;Los Cipreses;26035050;0,512;1 
CHUBUT;Futaleufú;Los Cipreses;26035050;1;1 
CHUBUT;Futaleufú;Trevelín;26035060;0,256;1 
CHUBUT;Futaleufú;Trevelín;26035060;0,5;1 
CHUBUT;Futaleufú;Trevelín;26035060;0,75;12 
CHUBUT;Futaleufú;Trevelín;26035060;3;42 
CHUBUT;Futaleufú;Trevelín;26035060;3,5;103 
CHUBUT;Futaleufú;Trevelín;26035060;4;503 
CHUBUT;Futaleufú;Trevelín;26035060;6;181 
CHUBUT;Futaleufú;Trevelín;26035060;8;363 
CHUBUT;Futaleufú;Trevelín;26035060;10;52 
CHUBUT;Futaleufú;Trevelín;26035060;15;258 
CHUBUT;Futaleufú;Trevelín;26035060;16;38 
CHUBUT;Gaiman;28 de Julio;26042040;0,5;1 
CHUBUT;Gaiman;28 de Julio;26042040;10;12 
CHUBUT;Gaiman;28 de Julio;26042040;50;1 
CHUBUT;Gaiman;Dolavon;26042020;0;50 
CHUBUT;Gaiman;Dolavon;26042020;0,5;1 
CHUBUT;Gaiman;Dolavon;26042020;10;55 
CHUBUT;Gaiman;Dolavon;26042020;50;283 
CHUBUT;Gaiman;Dolavon;26042020;100;3 
CHUBUT;Gaiman;Gaiman;26042030;0;100 
CHUBUT;Gaiman;Gaiman;26042030;0,5;2 
CHUBUT;Gaiman;Gaiman;26042030;0,75;9 
CHUBUT;Gaiman;Gaiman;26042030;3,5;51 
CHUBUT;Gaiman;Gaiman;26042030;8;74 
CHUBUT;Gaiman;Gaiman;26042030;10;90 
CHUBUT;Gaiman;Gaiman;26042030;15;159 
CHUBUT;Gaiman;Gaiman;26042030;30;207 
CHUBUT;Gaiman;Gaiman;26042030;50;469 
CHUBUT;Gaiman;Gaiman;26042030;100;5 
CHUBUT;Gaiman;OTROS;Sin Datos;0,5;14 
CHUBUT;Gastre;Blancuntre;26049010;0,5;1 
CHUBUT;Gastre;El Escorial;26049020;0,5;1 
CHUBUT;Gastre;Gastre;26049030;3;147 
CHUBUT;Gastre;Lagunita Salada;26049040;0,5;1 
CHUBUT;Gastre;Lagunita Salada;26049040;3;38 
CHUBUT;Gastre;Yala Laubat;26049050;0,5;1 
CHUBUT;Languiñeo;Aldea Epulef;26056010;0,5;1 
CHUBUT;Languiñeo;Aldea Epulef;26056010;3;8 
CHUBUT;Languiñeo;Carrenleufú;26056020;0,5;1 
CHUBUT;Languiñeo;Carrenleufú;26056020;2;1 
CHUBUT;Languiñeo;Colan Conhue;26056030;0,5;1 
CHUBUT;Languiñeo;Colan Conhue;26056030;3;8 
CHUBUT;Languiñeo;Paso del Sapo;26056040;0,5;1 
CHUBUT;Languiñeo;Paso del Sapo;26056040;3;88 
CHUBUT;Languiñeo;Tecka;26056050;0,5;1 
CHUBUT;Mártires;El Mirasol;26063010;0,5;1 
CHUBUT;Mártires;Las Plumas;26063020;0,5;1 
CHUBUT;Otros;Otros;Sin Datos;0;820 
CHUBUT;Paso de Indios;Cerro Cóndor;26070010;0,5;1 
CHUBUT;Paso de Indios;Cerro Cóndor;26070010;30;1 
CHUBUT;Paso de Indios;Los Altares;26070020;0,512;1 
CHUBUT;Paso de Indios;Los Altares;26070020;10;1 
CHUBUT;Paso de Indios;Paso de Indios;26070030;0,5;1 
CHUBUT;Rawson;Playa Magagna;26077010;3;3 
CHUBUT;Rawson;Playa Magagna;26077010;5;1.700 
CHUBUT;Rawson;Playa Magagna;26077010;10;101 
CHUBUT;Rawson;Playa Unión;26077020;0;47 
CHUBUT;Rawson;Playa Unión;26077020;0,75;2 
CHUBUT;Rawson;Playa Unión;26077020;1;7 
CHUBUT;Rawson;Playa Unión;26077020;2;5 
CHUBUT;Rawson;Playa Unión;26077020;3;88 
CHUBUT;Rawson;Playa Unión;26077020;3,5;107 
CHUBUT;Rawson;Playa Unión;26077020;4;27 
CHUBUT;Rawson;Playa Unión;26077020;6;258 
CHUBUT;Rawson;Playa Unión;26077020;8;202 
CHUBUT;Rawson;Playa Unión;26077020;10;107 
CHUBUT;Rawson;Playa Unión;26077020;15;378 
CHUBUT;Rawson;Playa Unión;26077020;25;1 
CHUBUT;Rawson;Playa Unión;26077020;30;42 
CHUBUT;Rawson;Playa Unión;26077020;50;133 
CHUBUT;Rawson;Rawson;26077030;0;4.069 
CHUBUT;Rawson;Rawson;26077030;0,5;1 
CHUBUT;Rawson;Rawson;26077030;0,75;25 
CHUBUT;Rawson;Rawson;26077030;3;308 
CHUBUT;Rawson;Rawson;26077030;3,5;566 
CHUBUT;Rawson;Rawson;26077030;6;50 
CHUBUT;Rawson;Rawson;26077030;8;682 
CHUBUT;Rawson;Rawson;26077030;10;1.360 
CHUBUT;Rawson;Rawson;26077030;11;1 
CHUBUT;Rawson;Rawson;26077030;12;5 
CHUBUT;Rawson;Rawson;26077030;15;747 
CHUBUT;Rawson;Rawson;26077030;20;125 
CHUBUT;Rawson;Rawson;26077030;25;2 
CHUBUT;Rawson;Rawson;26077030;30;939 
CHUBUT;Rawson;Rawson;26077030;50;3.411 
CHUBUT;Rawson;Trelew;26077040;0;491 
CHUBUT;Rawson;Trelew;26077040;0,256;3 
CHUBUT;Rawson;Trelew;26077040;0,5;1 
CHUBUT;Rawson;Trelew;26077040;0,512;1 
CHUBUT;Rawson;Trelew;26077040;0,75;120 
CHUBUT;Rawson;Trelew;26077040;1;20 
CHUBUT;Rawson;Trelew;26077040;2;472 
CHUBUT;Rawson;Trelew;26077040;3;25 
CHUBUT;Rawson;Trelew;26077040;3,5;2.767 
CHUBUT;Rawson;Trelew;26077040;4;72 
CHUBUT;Rawson;Trelew;26077040;5;4 
CHUBUT;Rawson;Trelew;26077040;6;162 
CHUBUT;Rawson;Trelew;26077040;8;2.311 
CHUBUT;Rawson;Trelew;26077040;10;7.914 
CHUBUT;Rawson;Trelew;26077040;12;157 
CHUBUT;Rawson;Trelew;26077040;15;2.203 
CHUBUT;Rawson;Trelew;26077040;20;4.130 
CHUBUT;Rawson;Trelew;26077040;24;88 
CHUBUT;Rawson;Trelew;26077040;25;17 
CHUBUT;Rawson;Trelew;26077040;30;2.091 
CHUBUT;Rawson;Trelew;26077040;48;190 
CHUBUT;Rawson;Trelew;26077040;50;10.776 
CHUBUT;Rawson;Trelew;26077040;100;175 
CHUBUT;Rawson;Trelew;26077040;300;27 
CHUBUT;Rawson;Trelew;26077040;1000;1 
CHUBUT;Río Senguer;Aldea Apeleg;26084010;0,5;1 
CHUBUT;Río Senguer;Aldea Apeleg;26084010;1;1 
CHUBUT;Río Senguer;Aldea Beleiro;26084020;0,5;1 
CHUBUT;Río Senguer;Alto Río Senguer;26084030;0,5;2 
CHUBUT;Río Senguer;Alto Río Senguer;26084030;0,512;1 
CHUBUT;Río Senguer;Alto Río Senguer;26084030;1;1 
CHUBUT;Río Senguer;Doctor Ricardo Rojas;26084040;0,5;1 
CHUBUT;Río Senguer;Facundo;26084050;0;1 
CHUBUT;Río Senguer;Facundo;26084050;0,5;1 
CHUBUT;Río Senguer;Facundo;26084050;5;40 
CHUBUT;Río Senguer;Lago Blanco;26084060;0,5;1 
CHUBUT;Río Senguer;Río Mayo;26084070;0;219 
CHUBUT;Río Senguer;Río Mayo;26084070;0,5;1 
CHUBUT;Río Senguer;Río Mayo;26084070;1;1 
CHUBUT;Río Senguer;Río Mayo;26084070;2;366 
CHUBUT;Río Senguer;Río Mayo;26084070;10;180 
CHUBUT;Sarmiento;Buen Pasto;26091010;0,5;1 
CHUBUT;Sarmiento;Sarmiento;26091020;0;26 
CHUBUT;Sarmiento;Sarmiento;26091020;0,256;1 
CHUBUT;Sarmiento;Sarmiento;26091020;1;11 
CHUBUT;Sarmiento;Sarmiento;26091020;2;16 
CHUBUT;Sarmiento;Sarmiento;26091020;3;131 
CHUBUT;Sarmiento;Sarmiento;26091020;6;2.586 
CHUBUT;Sarmiento;Sarmiento;26091020;10;374 
CHUBUT;Sarmiento;Sarmiento;26091020;20;2 
CHUBUT;Sarmiento;Sarmiento;26091020;50;1 
CHUBUT;Tehuelches;José de San Martín;26098030;0,5;1 
CHUBUT;Tehuelches;Río Pico;26098040;0,5;1 
CHUBUT;Tehuelches;Río Pico;26098040;1;1 
CHUBUT;Telsen;Gan Gan;26105010;0,5;1 
CHUBUT;Telsen;Gan Gan;26105010;3;156 
CHUBUT;Telsen;Gan Gan;26105010;30;1 
CHUBUT;Telsen;Telsen;26105020;0;2 
CHUBUT;Telsen;Telsen;26105020;0,5;1 
CHUBUT;Telsen;Telsen;26105020;1;3 
CHUBUT;Telsen;Telsen;26105020;3;104 
CHUBUT;Telsen;Telsen;26105020;10;2 
CHUBUT;Telsen;Telsen;26105020;15;1 
CHUBUT;Telsen;Telsen;26105020;30;2 
CHUBUT;Telsen;Telsen;26105020;50;10 
CHUBUT;Telsen;Telsen;26105020;100;1 
CORDOBA;Calamuchita;Amboy;14007010;10;165 
CORDOBA;Calamuchita;Cañada del Sauce;14007030;20;1 
CORDOBA;Calamuchita;Capilla Vieja;14007040;10;20 
CORDOBA;Calamuchita;El Corcovado - El Torreón;14007050;10;3 
CORDOBA;Calamuchita;Embalse;14007060;0;253 
CORDOBA;Calamuchita;Embalse;14007060;0,5;1 
CORDOBA;Calamuchita;Embalse;14007060;3;953 
CORDOBA;Calamuchita;Embalse;14007060;6;377 
CORDOBA;Calamuchita;Embalse;14007060;10;838 
CORDOBA;Calamuchita;Embalse;14007060;20;411 
CORDOBA;Calamuchita;Embalse;14007060;30;583 
CORDOBA;Calamuchita;Embalse;14007060;50;77 
CORDOBA;Calamuchita;La Cruz;14007070;1;2 
CORDOBA;Calamuchita;La Cruz;14007070;3;1 
CORDOBA;Calamuchita;La Cruz;14007070;6;101 
CORDOBA;Calamuchita;La Cruz;14007070;10;270 
CORDOBA;Calamuchita;La Cruz;14007070;15;1 
CORDOBA;Calamuchita;La Cruz;14007070;20;8 
CORDOBA;Calamuchita;La Cruz;14007070;512;21 
CORDOBA;Calamuchita;La Cumbrecita;14007080;0;1 
CORDOBA;Calamuchita;La Cumbrecita;14007080;1;55 
CORDOBA;Calamuchita;La Cumbrecita;14007080;2;95 
CORDOBA;Calamuchita;La Cumbrecita;14007080;4;50 
CORDOBA;Calamuchita;La Cumbrecita;14007080;16;50 
CORDOBA;Calamuchita;Las Bajadas;14007090;4;27 
CORDOBA;Calamuchita;Las Caleras;14007100;2;3 
CORDOBA;Calamuchita;Las Caleras;14007100;5;4 
CORDOBA;Calamuchita;Los Cóndores;14007110;0,5;1 
CORDOBA;Calamuchita;Los Cóndores;14007110;3;246 
CORDOBA;Calamuchita;Los Cóndores;14007110;4;257 
CORDOBA;Calamuchita;Los Cóndores;14007110;6;314 
CORDOBA;Calamuchita;Los Cóndores;14007110;8;31 
CORDOBA;Calamuchita;Los Cóndores;14007110;10;81 
CORDOBA;Calamuchita;Los Cóndores;14007110;15;3 
CORDOBA;Calamuchita;Los Cóndores;14007110;20;1 
CORDOBA;Calamuchita;Los Molinos;14007120;1;11 
CORDOBA;Calamuchita;Los Molinos;14007120;3;6 
CORDOBA;Calamuchita;Los Molinos;14007120;6;4 
CORDOBA;Calamuchita;Los Molinos;14007120;10;28 
CORDOBA;Calamuchita;Los Molinos;14007120;20;3 
CORDOBA;Calamuchita;Los Reartes;14007130;0,5;1 
CORDOBA;Calamuchita;Los Reartes;14007130;3;5 
CORDOBA;Calamuchita;Los Reartes;14007130;6;138 
CORDOBA;Calamuchita;Los Reartes;14007130;10;468 
CORDOBA;Calamuchita;Los Reartes;14007130;20;200 
CORDOBA;Calamuchita;Los Reartes;14007130;30;366 
CORDOBA;Calamuchita;Los Reartes;14007130;50;68 
CORDOBA;Calamuchita;Río de los Sauces;14007170;2;2 
CORDOBA;Calamuchita;San Agustín;14007180;1;111 
CORDOBA;Calamuchita;San Ignacio (Loteo San Javier);14007190;10;10 
CORDOBA;Calamuchita;Santa Monica;14007170;10;106 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;1;31 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;3;100 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;6;556 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;10;3.980 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;15;308 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;20;748 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;25;3 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;30;231 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;40;63 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;50;28 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;70;9 
CORDOBA;Calamuchita;Santa Rosa de Calamuchita;14007210;100;10 
CORDOBA;Calamuchita;Segunda Usina;14007220;3;33 
CORDOBA;Calamuchita;Segunda Usina;14007220;6;9 
CORDOBA;Calamuchita;Segunda Usina;14007220;10;29 
CORDOBA;Calamuchita;Segunda Usina;14007220;20;2 
CORDOBA;Calamuchita;Villa Alpina;14007240;5;2 
CORDOBA;Calamuchita;Villa Alpina;14007240;10;5 
CORDOBA;Calamuchita;Villa Amancay;14007250;5;1 
CORDOBA;Calamuchita;Villa Amancay;14007250;10;205 
CORDOBA;Calamuchita;Villa Berna;14007260;6;4 
CORDOBA;Calamuchita;Villa Berna;14007260;10;41 
CORDOBA;Calamuchita;Villa Berna;14007260;15;1 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes;14007170;4;79 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes;14007170;6;64 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes;14007170;10;448 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes;14007170;20;58 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes;14007170;40;8 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes (1a. Sección);14007270;6;46 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes (1a. Sección);14007270;10;188 
CORDOBA;Calamuchita;Villa Ciudad Parque Los Reartes (1a. Sección);14007270;20;22 
CORDOBA;Calamuchita;Villa del Dique;14007290;1;272 
CORDOBA;Calamuchita;Villa del Dique;14007290;2;235 
CORDOBA;Calamuchita;Villa del Dique;14007290;3;408 
CORDOBA;Calamuchita;Villa del Dique;14007290;4;82 
CORDOBA;Calamuchita;Villa del Dique;14007290;5;80 
CORDOBA;Calamuchita;Villa del Dique;14007290;6;198 
CORDOBA;Calamuchita;Villa del Dique;14007290;10;578 
CORDOBA;Calamuchita;Villa del Dique;14007290;15;2 
CORDOBA;Calamuchita;Villa del Dique;14007290;20;55 
CORDOBA;Calamuchita;Villa del Dique;14007290;30;1 
CORDOBA;Calamuchita;Villa del Dique;14007290;50;2 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;0,5;1 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;3;1 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;4;38 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;5;2 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;6;439 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;10;894 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;20;124 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;40;13 
CORDOBA;Calamuchita;Villa General Belgrano;14007310;50;2 
CORDOBA;Calamuchita;Villa Quillinzo;14007330;6;11 
CORDOBA;Calamuchita;Villa Quillinzo;14007330;10;129 
CORDOBA;Calamuchita;Villa Quillinzo;14007330;20;7 
CORDOBA;Calamuchita;Villa Rumipal;14007340;3;801 
CORDOBA;Calamuchita;Villa Rumipal;14007340;5;44 
CORDOBA;Calamuchita;Villa Rumipal;14007340;6;157 
CORDOBA;Calamuchita;Villa Rumipal;14007340;10;395 
CORDOBA;Calamuchita;Villa Rumipal;14007340;20;59 
CORDOBA;Calamuchita;Villa Rumipal;14007340;30;4 
CORDOBA;Calamuchita;Villa Rumipal;14007340;50;2 
CORDOBA;Calamuchita;Villa San Miguel;14007170;0;1 
CORDOBA;Calamuchita;Villa San Miguel;14007170;2;4 
CORDOBA;Calamuchita;Villa Yacanto;14007360;3;2 
CORDOBA;Calamuchita;Villa Yacanto;14007360;10;131 
CORDOBA;Capital;Córdoba;14014010;0;601 
CORDOBA;Capital;Córdoba;14014010;0,256;2 
CORDOBA;Capital;Córdoba;14014010;0,5;10 
CORDOBA;Capital;Córdoba;14014010;0,512;8 
CORDOBA;Capital;Córdoba;14014010;0,75;33 
CORDOBA;Capital;Córdoba;14014010;1;968 
CORDOBA;Capital;Córdoba;14014010;2;1.540 
CORDOBA;Capital;Córdoba;14014010;3;2.101 
CORDOBA;Capital;Córdoba;14014010;3,5;36 
CORDOBA;Capital;Córdoba;14014010;4;220 
CORDOBA;Capital;Córdoba;14014010;5;208 
CORDOBA;Capital;Córdoba;14014010;6;7.150 
CORDOBA;Capital;Córdoba;14014010;7;1 
CORDOBA;Capital;Córdoba;14014010;8;267 
CORDOBA;Capital;Córdoba;14014010;10;10.677 
CORDOBA;Capital;Córdoba;14014010;11;1 
